Date,Title,Article,clean title,clean article,polarity,cong,bjp,senti
2010-09-24,"3-yr jail, ` 1-cr fine for misuse of uid data anita katyal our political correspondent"," anita katyal our political correspondent new delhi, september 23 the cabinet meeting tomorrow is set to clear a new law providing for strict penal action and hefty fines going up to rs 1 crore to guard against misuse of data collected for allotment of a unique identity card or a aadhar number to citizens.the proposed legislation titled the national identification authority of india act, seeks to give statutory powers to the unique identification authority of india (udai), headed by nandan nilekani that was created as an attached office under the planning commission.the bill was circulated for public comment earlier this june and is expected to be tabled in parliament in the upcoming winter session. the decision to enact such a legislation was taken after fears were expressed over the privacy and security of data collected by the udai. in addition, several civil rights groups had also pointed out that actions of the udai could well be questioned in the absence of a legal framework.in an effort to address these concerns, the proposed legislation contains strict penalty for those found guilty of disclosing identity information, impersonation and allowing unauthorised access to data.according to these provisions, any unauthorised person caught downloading or damaging uid information will be liable to three years imprisonment and a fine of not less than rs 1 crore. this scheme of providing unique identity number to the citizens of the country will take off on september 29 when prime minister manmohan singh presents the first such number at a function in the tribal district of nandurbar in maharashtra. ","3-yr jail , ` 1-cr fine misuse uid data anita katyal political correspondent","anita katyal political correspondent new delhi , september 23 cabinet meeting tomorrow set clear new law providing strict penal action hefty fines going rs 1 crore guard misuse data collected allotment unique identity card aadhar number citizens.the proposed legislation titled national identification authority india act , seeks give statutory powers unique identification authority india ( udai ) , headed nandan nilekani created attached office planning commission.the bill circulated public comment earlier june expected tabled parliament upcoming winter session. decision enact legislation taken fears expressed privacy security data collected udai. addition , several civil rights groups also pointed actions udai could well questioned absence legal framework.in effort address concerns , proposed legislation contains strict penalty found guilty disclosing identity information , impersonation allowing unauthorised access data.according provisions , unauthorised person caught downloading damaging uid information liable three years imprisonment fine less rs 1 crore. scheme providing unique identity number citizens country take september 29 prime minister manmohan singh presents first number function tribal district nandurbar maharashtra.","{'bjp': 0, 'cong': 0}",0,0,0.08739177489177488
2010-09-29,uid project to be launched today girja shankar kaura ," girja shankar kaura nw delhi, september 28 come tomorrow and india will take the first step forward to becoming the first country in the world to implement a biometric-based unique id system for all its residents as prime minister dr. manmohan singh and upa chairperson sonia gandhi will release the first set of unique identification numbers (aadhaar) at a village in nandurbar district of maharashtra, dedicating the unique id mission to the nation. the ambitious project of the congress-led upa government has seen preparations being made over past one year with the infrastructure for this complex project being set up under the command of the former infosys co-chairman nandan nilekani. as per nilekani, the unique identification cards will enable the poor and the marginalised sections on society to avail of the government's various social and economic schemes. with the rollout of the 'aadhaar' scheme, india will become the first country in the world to implement a biometric-based unique id system for all its residents. the aadhaar number aims to establish a cost-effective, ubiquitous authentication infrastructure to ease the difficulties in identification, especially of the poorest and the most marginalised, who face challenges in accessing various public benefit programmes due to the lack of possessing a clear identity proof.""the national launch of aadhaar on september 29 will herald a new chapter in the efforts of the government in enabling inclusive growth and bringing in greater efficiency and transparency in governance. aadhaar has the potential to fundamentally transform the service delivery and governance in the country,"" the government said in a statement.the unique identification authority of india (uidai) promises to ensure the uniqueness of the aadhaar numbers through the use of biometric attributes (finger prints and iris) which will be linked to the number. this will help agencies and service providers across india clean out duplicates and fakes from their databases. the elimination of duplicate, ghost and fake identities across various schemes is expected to substantially improve the efficiency of the delivery systems by ensuring that the leakages are reduced and the benefits reach the right people,"" the uidai said.",uid project launched today girja shankar kaura,"girja shankar kaura nw delhi , september 28 come tomorrow india take first step forward becoming first country world implement biometric-based unique id system residents prime minister dr. manmohan singh upa chairperson sonia gandhi release first set unique identification numbers ( aadhaar ) village nandurbar district maharashtra , dedicating unique id mission nation. ambitious project congress-led upa government seen preparations made past one year infrastructure complex project set command former infosys co-chairman nandan nilekani. per nilekani , unique identification cards enable poor marginalised sections society avail government ' various social economic schemes. rollout ' aadhaar ' scheme , india become first country world implement biometric-based unique id system residents. aadhaar number aims establish cost-effective , ubiquitous authentication infrastructure ease difficulties identification , especially poorest marginalised , face challenges accessing various public benefit programmes due lack possessing clear identity proof. "" national launch aadhaar september 29 herald new chapter efforts government enabling inclusive growth bringing greater efficiency transparency governance. aadhaar potential fundamentally transform service delivery governance country , "" government said statement.the unique identification authority india ( uidai ) promises ensure uniqueness aadhaar numbers use biometric attributes ( finger prints iris ) linked number. help agencies service providers across india clean duplicates fakes databases. elimination duplicate , ghost fake identities across various schemes expected substantially improve efficiency delivery systems ensuring leakages reduced benefits reach right people , "" uidai said .","{'bjp': 0, 'cong': 0}",0,0,0.13324478551751284
2010-10-17,rs 100 bait for poor uid seekers in maharashtra shiv kumar ," shiv kumar mumbai, october 16 the maharashtra government will pay rs 100 for every person in the below the poverty line (bpl) category who signs up for the unique identification number (uid) project, chief secretary jp dange announced at a workshop for the district collectors and municipal commissioners who will oversee the project.according to dange, the central government has earmarked funds to pay rs 100 for every person below the poverty line who enrols for the project. various schemes under the state government like food supply under the public distribution system, group insurance schemes and employment under the mahatma gandhi national rural employment guarantee scheme will be implemented using the uid.the administration should ensure the participation of every resident of maharashtra, dange said while addressing the workshop participants in pune on thursday. according to officials of the brihanmumbai municipal corporation (bmc), which is tasked with implementing the project in mumbai, much of the data for the uid project had already been collected during the last census. state government and civic officials who were enumerators during the census will return to collect more data under the uid project, the officials said.maharashtra has set march 2012 as the deadline for completing the uid project. the administration hopes to cover nearly 70 per cent of the citizens of the state by march 2011, sources said. the uid or aadhar project was kicked off from tembhli village in the states nandurbar district late last month.the state government has already begun the process for selecting agencies that will tabulate the demographic and biometric data of the residents of maharashtra. the central government is extending a subsidy of rs 50 for every person from the state enrolled under the uid. the money will be paid to the state government to cover the cost of implementing the project. ",rs 100 bait poor uid seekers maharashtra shiv kumar,"shiv kumar mumbai , october 16 maharashtra government pay rs 100 every person poverty line ( bpl ) category signs unique identification number ( uid ) project , chief secretary jp dange announced workshop district collectors municipal commissioners oversee project.according dange , central government earmarked funds pay rs 100 every person poverty line enrols project. various schemes state government like food supply public distribution system , group insurance schemes employment mahatma gandhi national rural employment guarantee scheme implemented using uid.the administration ensure participation every resident maharashtra ,  dange said addressing workshop participants pune thursday. according officials brihanmumbai municipal corporation ( bmc ) , tasked implementing project mumbai , much data uid project already collected last census. state government civic officials enumerators census return collect data uid project , officials said.maharashtra set march 2012 deadline completing uid project. administration hopes cover nearly 70 per cent citizens state march 2011 , sources said. uid aadhar project kicked tembhli village states nandurbar district late last month.the state government already begun process selecting agencies tabulate demographic biometric data residents maharashtra. central government extending subsidy rs 50 every person state enrolled uid. money paid state government cover cost implementing project.","{'bjp': 0, 'cong': 0}",0,0,0.07291666666666667
2010-10-28,students to get uid for performance tracking every child from age 5 to be numbered aditi tandon/tns," aditi tandon/tnsnew delhi, october 27 soon every student  from primary right through to higher education level  will have a unique identification number (uid) to help the government track performance throughout the academic life. hrd minister kapil sibal today indicated this number would be mandatory and eventually every school would have to cooperate to get one for its students.the numbering of children will start from age 5, when their unique identity would be determined through the irises of the eyes. from age 15 onwards, fingerprints will serve to establish the students identity. the unique identification authority of india (uidai) in collaboration with the ministry will undertake the task of providing a uid to each student in schools, colleges and universities. uidai chief nandan nilekani today said the identity would serve in proper implementation of the right to education act. he spoke after joint secretary, hrd ministry amit khare and anil kachi, deputy director general, uidai, signed a memorandum of understanding to ensure public delivery of education through a uid.it also turns out that the government included irises among biometric parameters to cover as beneficiaries the students aged 6 to 14 years (the beneficiaries of rte act). nilekani said first fingerprints were to be taken as biometric parameters. but we realized that fingerprint stability starts at age 15 whereas iris stability starts at age 5. the latter was included to cover infants, who are also to be tracked under the immunization programmes, he added.under the mou, the uidai would be required to partner with schools to ensure every student gets an id which then can be put on his degrees after they are dematerialized (government is working on a law for that). this would end the problem of fake degrees. also through an id, the government can know which student has taken how much loan to help us track dropouts and migrant children, sibal said.the number would help the government implement the rte act, through which private schools can be asked to show if they have enrolled 25 per cent students from the weaker sections. the id will serve as a base and then softwares can be developed to monitor students attendance and their performance at school. the id is not sufficient as a monitoring tool in itself. it would need add-ons, nilekani said.the advantages tracking students mobility by creating an electronic registry from primary tohigher level as alsobetween institutions.imprinting uid on performance record of students (mark sheets, merit certificates, migration certificates) will help prospective employers, educational institutions.uid will help tackle problem of fake degrees. it can be used to dematerialise academic certificates and track education loan details of students.will help in transparent implementation of mid-day meal scheme.",students get uid performance tracking every child age 5 numbered aditi tandon/tns,"aditi tandon/tnsnew delhi , october 27 soon every student  primary right higher education level  unique identification number ( uid ) help government track performance throughout academic life. hrd minister kapil sibal today indicated number would mandatory eventually every school would cooperate get one students.the numbering children start age 5 , unique identity would determined irises eyes. age 15 onwards , fingerprints serve establish students identity. unique identification authority india ( uidai ) collaboration ministry undertake task providing uid student schools , colleges universities. uidai chief nandan nilekani today said identity would serve proper implementation right education act. spoke joint secretary , hrd ministry amit khare anil kachi , deputy director general , uidai , signed memorandum understanding ensure public delivery education uid.it also turns government included irises among biometric parameters cover beneficiaries students aged 6 14 years ( beneficiaries rte act ) . nilekani said first fingerprints taken biometric parameters. but realized fingerprint stability starts age 15 whereas iris stability starts age 5. latter included cover infants , also tracked immunization programmes ,  added.under mou , uidai would required partner schools ensure every student gets id put degrees dematerialized ( government working law ) . would end problem fake degrees. also id , government know student taken much loan help us track dropouts migrant children ,  sibal said.the number would help government implement rte act , private schools asked show enrolled 25 per cent students weaker sections. the id serve base softwares developed monitor students attendance performance school. id sufficient monitoring tool itself. would need add-ons ,  nilekani said.the advantages tracking students mobility creating electronic registry primary tohigher level alsobetween institutions.imprinting uid performance record students ( mark sheets , merit certificates , migration certificates ) help prospective employers , educational institutions.uid help tackle problem fake degrees. used dematerialise academic certificates track education loan details students.will help transparent implementation mid-day meal scheme .","{'bjp': 0, 'cong': 0}",0,0,0.0737577639751553
2011-02-06,post offices to distribute unique id numbers girja shankar kaura ," girja shankar kaura new delhi, february 5 the unique identification number (also known as aadhar project) for the countrys over billion population will be delivered through the post offices across the country.an agreement to this effect was signed here yesterday by the department of posts and the unique identification authority of india (uidai), which is in charge of the upa governments ambitious and mammoth project.this is not a tactical but a strategic partnership where the uidai will leverage the existing infrastructure of (post offices) to reach out to the masses, said chairman of the uidai nandan nilekani. telecommunications minister kapil sibal, who was present on the occasion, said this partnership would empower people. the empowerment will take place through post offices, said sibal. as part of the exercise, the department will also open a request for quotation over the next few days to finalise an agency to manage the infrastructure for registration and distribution of the uid numbers across post offices.as part of the effort to provide every indian with his or her own unique identification number, the upa government launched this process and established uidai under former infosys chief nandan nilekani in february 2009. the aadhar system will work by establishing ones identity using the aadhar code, and any combination of biometric identification, such as fingerprint or retina (iris) scans.it will provide a unique number with associated identifying biometric data and photographs to all indians. the id aims to prevent rigging in elections and check widespread embezzlement of the government subsidies. post offices are spread across india and is the only organisation that can provide a comprehensive solution to the requirements of the uidai, an official statement said. the postal department signed its first agreement with the uidai on april 30, 2010, to cover printing of communication carrying the uid number addressed to a resident. this facility is expected to print and dispatch about one crore uid letters up to march 31, 2011. in 2011-12, the postal department is expected to print and deliver about 12 crore uid letters. more than 3,700 post offices in the country have been identified to become enrolment stations. ",post offices distribute unique id numbers girja shankar kaura,"girja shankar kaura new delhi , february 5 unique identification number ( also known aadhar project ) countrys billion population delivered post offices across country.an agreement effect signed yesterday department posts unique identification authority india ( uidai ) , charge upa governments ambitious mammoth project.this tactical strategic partnership uidai leverage existing infrastructure ( post offices ) reach masses ,  said chairman uidai nandan nilekani. telecommunications minister kapil sibal , present occasion , said partnership would empower people. the empowerment take place post offices ,  said sibal. part exercise , department also open request quotation next days finalise agency manage infrastructure registration distribution uid numbers across post offices.as part effort provide every indian unique identification number , upa government launched process established uidai former infosys chief nandan nilekani february 2009. aadhar system work establishing ones identity using aadhar code , combination biometric identification , fingerprint retina ( iris ) scans.it provide unique number associated identifying biometric data photographs indians. id aims prevent rigging elections check widespread embezzlement government subsidies. post offices spread across india organisation provide comprehensive solution requirements uidai , official statement said. postal department signed first agreement uidai april 30 , 2010 , cover printing communication carrying uid number addressed resident. facility expected print dispatch one crore uid letters march 31 , 2011. 2011-12 , postal department expected print deliver 12 crore uid letters. 3,700 post offices country identified become enrolment stations.","{'bjp': 0, 'cong': 0}",0,0,0.15757575757575756
2012-01-25,"locked in row, highly accurate aadhar faces cabinet scrutiny aditi tandon "," aditi tandon new delhi, january 24 ahead of a likely cabinet meeting tomorrow to debate the role of national population register under the home ministry and the unique identification authority of india under the planning commission, the uidai has said its use of biometric technology in issuance of aadhar cards is reliable and the most accurate.apprehensions were earlier raised by home minister p chidambaram, who recently wrote to the pm saying the uid data collection did not pass the security test as mandated by the npr.now, in a report titled ""the role of biometric technology in aadhar enrolment"", the uidai has highlighted a high degree of accuracy of biometrics used in the project and said the authority's biometric capability for enrolments was ready to handle 10 lakh aadhars per day with 99.965 per cent accuracy on duplication detection and can generate database of 1.2 billion people.since the first aadhar card, which was issued on september 29, 2010, in tembhali, maharashtra, the uidai has issued over 10 crore aadhar numbers as of december 31, 2011.""our findings lay to rest the fear that the use of biometric technology in the indian context would be unreliable and flawed,"" the authority said amidst a turf war with the home ministry that recently wrote to the cabinet secretary that the uid data was not reliable.the note said uid did not accept mha's npr data as it saw the home ministry in competition. chidambaram also sought from the pm immediate resolution of the issue.the cabinet committee on uid is now expected to meet tomorrow. meanwhile, the uidai's paper says the aadhar data is reliable. ""our biometric data collection is in the best interest of national security,"" uid sources said.the report says since fingerprints and irises are being captured using high-quality sensors, high levels of accuracy are being achieved in enrolling residents.on the effectiveness of biometric technology in india, where a large number of rural/agricultural workers live, the analysis shows that the failure to enroll (fte) rate of the uidai biometric system is just at 0.14 pc.""this implies that 99.86 pc population can be uniquely identified by uid biometric system. even exceptions (0.14%) are checked manually and processed. uid's false negative identification rate (fnir) is as low as 0.035 pc. this means 99.965 pc duplicates submitted to the biometric de-duplication system are correctly caught by the system as duplicates,"" says the report.chairman uidai nandan nilekani today said, ""the uidai biometric system is processing over 100 trillion biometric person matches with a high degree of accuracy each day capable of issuing 10 lakh aadhar cards daily. this makes us the most accurate and soon to be the largest biometric system in the world.""top upa sources maintained while npr was a compulsory enrolment system under the registrar general of india and the ultimate register of population, the uid was meant to collect biometric data for application of services.""while npr is mandatory, uid is voluntary. but uid has collected a lot of data which can't be allowed to go waste. much more remains to be collected. while no one wants duplication of effort, timelines are also critical. you can't have 2014 pass by with npr not generating the required data for use by the uidai. these issues will be debated,"" a cabinet minister said.","locked row , highly accurate aadhar faces cabinet scrutiny aditi tandon","aditi tandon new delhi , january 24 ahead likely cabinet meeting tomorrow debate role national population register home ministry unique identification authority india planning commission , uidai said use biometric technology issuance aadhar cards reliable accurate.apprehensions earlier raised home minister p chidambaram , recently wrote pm saying uid data collection pass security test mandated npr.now , report titled "" role biometric technology aadhar enrolment "" , uidai highlighted high degree accuracy biometrics used project said authority ' biometric capability enrolments ready handle 10 lakh aadhars per day 99.965 per cent accuracy duplication detection generate database 1.2 billion people.since first aadhar card , issued september 29 , 2010 , tembhali , maharashtra , uidai issued 10 crore aadhar numbers december 31 , 2011. "" findings lay rest fear use biometric technology indian context would unreliable flawed , "" authority said amidst turf war home ministry recently wrote cabinet secretary uid data reliable.the note said uid accept mha ' npr data saw home ministry competition. chidambaram also sought pm immediate resolution issue.the cabinet committee uid expected meet tomorrow. meanwhile , uidai ' paper says aadhar data reliable. "" biometric data collection best interest national security , "" uid sources said.the report says since fingerprints irises captured using high-quality sensors , high levels accuracy achieved enrolling residents.on effectiveness biometric technology india , large number rural/agricultural workers live , analysis shows failure enroll ( fte ) rate uidai biometric system 0.14 pc. "" implies 99.86 pc population uniquely identified uid biometric system. even exceptions ( 0.14 % ) checked manually processed. uid ' false negative identification rate ( fnir ) low 0.035 pc. means 99.965 pc duplicates submitted biometric de-duplication system correctly caught system duplicates , "" says report.chairman uidai nandan nilekani today said , "" uidai biometric system processing 100 trillion biometric person matches high degree accuracy day capable issuing 10 lakh aadhar cards daily. makes us accurate soon largest biometric system world. "" top upa sources maintained npr compulsory enrolment system registrar general india ultimate register population , uid meant collect biometric data application services. "" npr mandatory , uid voluntary. uid collected lot data ' allowed go waste. much remains collected. one wants duplication effort , timelines also critical. ' 2014 pass npr generating required data use uidai. issues debated , "" cabinet minister said .","{'bjp': 0, 'cong': 0}",0,0,0.12728322182867635
2012-02-16,sexual harassment charges against andhra ias officer suresh dharur ," suresh dharur hyderabad, february 15 after a string of arrests and grilling by the cbi in corruption cases, the ias fraternity in andhra pradesh is now caught in a sexual harassment case involving a senior civil servant. a 1985 batch ias officer vs bhaskar, who is the additional director general of the unique id authority of india (uidai) (aadhar), hyderabad region, is in the eye of a storm following a case filed against him by a junior officer, alleging that he had tried to physically assault her.following a petition filed by padmaja, an irs official also holding the rank of additional director general at uidai office here, the hyderabad bench of the central administrative tribunal (cat) has ordered his transfer and repatriation to his parent cadre of assam and meghalaya.challenging the cat order, bhaskar moved the high court. in her petition before the cat, the lady officer alleged that bhaskar had been harassing her mentally for the past six months and had also tried to physically assault her.she claimed that she was forced to approach the cat after her petitions to several organisations at the government level went in vain. the hyderabad region of uidai covers andhra pradesh, odisha, chhattisgarh and andaman and nicobar.bhaskar, in his petition before the high court, denied the charge and claimed that his junior officer was trying to gain sympathy taking advantage of her position in the administration. ",sexual harassment charges andhra ias officer suresh dharur,"suresh dharur hyderabad , february 15 string arrests grilling cbi corruption cases , ias fraternity andhra pradesh caught sexual harassment case involving senior civil servant. 1985 batch ias officer vs bhaskar , additional director general unique id authority india ( uidai ) ( aadhar ) , hyderabad region , eye storm following case filed junior officer , alleging tried physically assault her.following petition filed padmaja , irs official also holding rank additional director general uidai office , hyderabad bench central administrative tribunal ( cat ) ordered transfer repatriation parent cadre assam meghalaya.challenging cat order , bhaskar moved high court. petition cat , lady officer alleged bhaskar harassing mentally past six months also tried physically assault her.she claimed forced approach cat petitions several organisations government level went vain. hyderabad region uidai covers andhra pradesh , odisha , chhattisgarh andaman nicobar.bhaskar , petition high court , denied charge claimed junior officer trying gain sympathy taking advantage position administration.","{'bjp': 0, 'cong': 0}",0,0,-0.0159375
2012-05-25,wait for aadhaar card to be over soon yoginder gupta/tns," yoginder gupta/tns chandigarh, may 24 those who have been waiting for their unique identification number card (aadhaar) for the past several months, wait for them would be soon over.the unique identification authority of india (uidai) has engaged three printers, who can print a large number of the cards every day.director-general, uidai, rs sharma, who was here to launch the second phase of enrolment for aadhaar in punjab, haryana, himachal pradesh and chandigarh, said earlier his organisation had a contract with india post for print and dispatch the aadhaar cards. india post had the capacity to print only one lakh cards daily, while the uidai was enrolling 10 lakh citizens every day. this led to the backlog.sharma said while uidai had generated about 14 crore cards, india post could print only two crore cards, while it could dispatch only one crore of them. he promised to clear the backlog by june 30.the three new printers, manipal technologies ltd, bombay security press and kolkata security press, have a combined printing capacity of 15 lakh uid cards per day. also, with the use of improved software in the second phase of enrolment, the delays would be minimised. the delivery rate of the cards in himachal pradesh was 92 per cent, chandigarh 88 per cent; haryana 83 per cent; and in punjab 80 per cent.sharma said the entire population of punjab, chandigarh and himachal pradesh would be enrolled by february 2013. he said the biggest success of aadhaar was in eliminating duplication and fake entries in various beneficiary schemes launched by the government. ",wait aadhaar card soon yoginder gupta/tns,"yoginder gupta/tns chandigarh , may 24 waiting unique identification number card ( aadhaar ) past several months , wait would soon over.the unique identification authority india ( uidai ) engaged three printers , print large number cards every day.director-general , uidai , rs sharma , launch second phase enrolment aadhaar punjab , haryana , himachal pradesh chandigarh , said earlier organisation contract india post print dispatch aadhaar cards. india post capacity print one lakh cards daily , uidai enrolling 10 lakh citizens every day. led backlog.sharma said uidai generated 14 crore cards , india post could print two crore cards , could dispatch one crore them. promised clear backlog june 30.the three new printers , manipal technologies ltd , bombay security press kolkata security press , combined printing capacity 15 lakh uid cards per day. also , use improved software second phase enrolment , delays would minimised. delivery rate cards himachal pradesh 92 per cent , chandigarh 88 per cent ; haryana 83 per cent ; punjab 80 per cent.sharma said entire population punjab , chandigarh himachal pradesh would enrolled february 2013. said biggest success aadhaar eliminating duplication fake entries various beneficiary schemes launched government.","{'bjp': 0, 'cong': 0}",0,0,0.0417027417027417
2012-06-08,cabinet backs chidambaram in standoff with nilekani girja shankar kaura/tns," girja shankar kaura/tnsnew delhi, june 7the union cabinet today backed home minister p. chidambaram and asked nandan nilekani - who heads unique identification authority of india (uidai) which is carrying out the upa governments pet programme of providing aadhar cards to over one billion population of the country, to ensure the use of biometric data gathered by the home ministry's national population register (npr) for his project. the backing from the union cabinet came after chidambaram wrote to the prime minister seeking his intervention and pointing out that the npr project had ""come to a standstill"" as nilekani was refusing to use the data being collected by the home ministry. chidambaram said the process of collection of photographs and biometrics has been facing hurdles at every step on account of the approach of the uidai, which has failed to appreciate the core purpose of the national population register. the two departments have been at loggerheads over the issue of biometrics - the right to scan indian population's eyes and fingerprints for a while now. there seemed to have been a compromise between the two when at a meeting chaired by the prime minister in january last it was decided that the fingerprints and iris scans of the countrys population will be collected by both teams, with as little duplication as possible. the meeting was attended by the home minister, the uidai chief and some other senior ministers.at the meeting it was also decided that uidai would conduct the enrollment exercise in areas where its team has already collected information on more than 50 per cent of the population. in the remaining areas, it was decided that the home ministry would handle the collection of the data. the tussle* union home minister p chidambaram had written to the prime minister that the national population register project had come to a standstill as uidai chief nandan nilekani was refusing to use the data being collected by the home ministry*chidambaram said the process of collection of photographs and biometrics has been facing hurdles at every step on account of the approach of the uidai, which has failed to appreciate the core purpose of the npr*the two departments have been at loggerheads over the issue of biometrics  the right to scan the iris and taking fingerprints  for a while now ",cabinet backs chidambaram standoff nilekani girja shankar kaura/tns,"girja shankar kaura/tnsnew delhi , june 7the union cabinet today backed home minister p. chidambaram asked nandan nilekani - heads unique identification authority india ( uidai ) carrying upa governments pet programme providing aadhar cards one billion population country , ensure use biometric data gathered home ministry ' national population register ( npr ) project. backing union cabinet came chidambaram wrote prime minister seeking intervention pointing npr project "" come standstill "" nilekani refusing use data collected home ministry. chidambaram said process collection photographs biometrics facing hurdles every step account approach uidai , failed appreciate core purpose national population register. two departments loggerheads issue biometrics - right scan indian population ' eyes fingerprints now. seemed compromise two meeting chaired prime minister january last decided fingerprints iris scans countrys population collected teams , little duplication possible. meeting attended home minister , uidai chief senior ministers.at meeting also decided uidai would conduct enrollment exercise areas team already collected information 50 per cent population. remaining areas , decided home ministry would handle collection data. tussle* union home minister p chidambaram written prime minister national population register project come standstill uidai chief nandan nilekani refusing use data collected home ministry*chidambaram said process collection photographs biometrics facing hurdles every step account approach uidai , failed appreciate core purpose npr*the two departments loggerheads issue biometrics  right scan iris taking fingerprints ","{'bjp': 0, 'cong': 0}",0,0,0.01339285714285714
2012-10-26,pm sets up panel for direct cash transfer girja shankar kaura/tns," girja shankar kaura/tns new delhi, october 25 in an effort to facilitate direct transfer of cash to its beneficiaries under various welfare schemes by electronic cash transfers leveraging aadhaar (unique identity number), prime minister manmohan singh today constituted the national committee on direct cash transfers.the coordination committee would work out a mechanism to coordinate action for the introduction of direct cash transfers to individuals under the various government schemes and programmes. this would be done by using the aadhaar cards being distributed throughout the country.the national committee chaired by the prime minister will have as its members eleven cabinet ministers; two ministers of state with independent charge; deputy chairman, planning commission; chairman, uidai; cabinet secretary; with the principal secretary to the pm as the convener.the prime minister may invite any other minister or officer or expert to any meeting of the committee.while the prime minister will be the chairperson of the committee, the other ministers who would be part of it include finance minister, minister of communications and it, minister of rural development, minister of social justice and empowerment, minister of human resource development, minister of tribal affairs, minister of minority affairs, minister of health and family welfare, minister of labour and employment, minister of petroleum and natural gas, minister of chemicals and fertilisers, minister of state for food and public distribution and minister of state for women and child development.the centre will transfer subsidies and wages under schemes such as the rural employment scheme (mnrega) directly to the beneficiaries bank accounts. payments for scholarships, pensions, income support of other types and health benefits and also food and fertiliser subsidy will be made the same way.the move is aimed at reducing corruption and eliminating wastage of subsidised items and also controlling expenditure and facilitating reforms.the centre had allocated rs 33,000 crore for the rural employment guarantee programme in the current fiscal. nearly 50 per cent of the rs 3.25 lakh crore spent on subsidies could be covered initially under direct cash transfer.the committee would ensure coordination and decision-making at the highest level and impart the necessary urgency to the programme. there will also be a sub-committee whose timeliness would clearly be laid down. ",pm sets panel direct cash transfer girja shankar kaura/tns,"girja shankar kaura/tns new delhi , october 25 effort facilitate direct transfer cash beneficiaries various welfare schemes electronic cash transfers leveraging aadhaar ( unique identity number ) , prime minister manmohan singh today constituted national committee direct cash transfers.the coordination committee would work mechanism coordinate action introduction direct cash transfers individuals various government schemes programmes. would done using aadhaar cards distributed throughout country.the national committee chaired prime minister members eleven cabinet ministers ; two ministers state independent charge ; deputy chairman , planning commission ; chairman , uidai ; cabinet secretary ; principal secretary pm convener.the prime minister may invite minister officer expert meeting committee.while prime minister chairperson committee , ministers would part include finance minister , minister communications , minister rural development , minister social justice empowerment , minister human resource development , minister tribal affairs , minister minority affairs , minister health family welfare , minister labour employment , minister petroleum natural gas , minister chemicals fertilisers , minister state food public distribution minister state women child development.the centre transfer subsidies wages schemes rural employment scheme ( mnrega ) directly beneficiaries bank accounts. payments scholarships , pensions , income support types health benefits also food fertiliser subsidy made way.the move aimed reducing corruption eliminating wastage subsidised items also controlling expenditure facilitating reforms.the centre allocated rs 33,000 crore rural employment guarantee programme current fiscal. nearly 50 per cent rs 3.25 lakh crore spent subsidies could covered initially direct cash transfer.the committee would ensure coordination decision-making highest level impart necessary urgency programme. also sub-committee whose timeliness would clearly laid down.","{'bjp': 0, 'cong': 0}",0,0,0.02713804713804713
