Date,Title,Article,clean title,clean article,polarity,cong,bjp,senti
2005-01-12,father teresa of the andamans," port blair, january 11 a wireless operator, who saved thousands of lives on the black sunday with what he calls his personal early warning system, in the andaman and nicobar islands has earned the sobriquet of father teresa.the 39-year-old razzak ali from the southern andamanese island of teressa in the nancowry group, knew well ahead of the tsunamis that they are going to strike, thanks to his passion forenvironmentchannels.on december 26, this wireless operator at the port control tower of the island saw the sea churn ferociously and recede to immediately understand what was in store.oh my god! tsunamis are coming, he shouted from the tower and ran down to warn everybody around.while on his way to the interior of the island, he saw a moped rider mohammed nazampassing by and askedhim to spread thenews.everyone, run to higher grounds, ali shouted at the top of his voice.in a little while, the mighty waves started crashing against the port building and the police station, ali who is currently posted as a wireless operator in diglipur in north andaman after his evacuation from teressa, 380 km south of port blair, recounts the day with horror.i used to see the national geographic channel and know what the tsunami is all about. that it would strike andaman some day was something i never thought, he said.though the official population of teressa is 3,500 with only one official death listed due do the tsunami, ali and nazam say at least 50 persons were killed by the giant waves.but for ali, thousands could have died, says ranjan majumder, an inhabitant of teressa, now evacuated to port blair.  pti",father teresa andamans,"port blair , january 11 wireless operator , saved thousands lives black sunday calls personal early warning system , andaman nicobar islands earned sobriquet father teresa.the 39-year-old razzak ali southern andamanese island teressa nancowry group , knew well ahead tsunamis going strike , thanks passion forenvironmentchannels.on december 26 , wireless operator port control tower island saw sea churn ferociously recede immediately understand store.oh god ! tsunamis coming ,  shouted tower ran warn everybody around.while way interior island , saw moped rider mohammed nazampassing askedhim spread thenews.everyone , run higher grounds ,  ali shouted top voice.in little , mighty waves started crashing port building police station , ali currently posted wireless operator diglipur north andaman evacuation teressa , 380 km south port blair , recounts day horror.i used see national geographic channel know tsunami about. would strike andaman day something never thought ,  said.though official population teressa 3,500 one official death listed due tsunami , ali nazam say least 50 persons killed giant waves.but ali , thousands could died , says ranjan majumder , inhabitant teressa , evacuated port blair.  pti","{'bjp': 0, 'cong': 0}",0,0,0.02282986111111111
2005-01-24,news analysis baluchistan developments an alarm bell for pakistan rajeev sharma ," news analysis rajeev sharma new delhi, january 23 balochistan is in the throes of a crisis yet again. insurgency is on the increase and there is unrest in the province unprecedented since the 1970s, the latest incident being an attack on the sui gas field which left dozens of people dead. state-owned pakistan petroleum limited's (ppl) installations had come under rocket fire and the company is evacuating its personnel from the area. gun battles have erupted in sui with the insurgents launching an attack on the position of frontier corps and defence security guards. the latest spark, the alleged gangrape of a ppl lady doctor, heightened the tension in the region and the supposedly cover-up of the involvement of certain senior military personnel. president pervez musharraf's warning to the people of balochistan, especially to those who have taken up arms by referring to the 1973-1975 insurgency, has added fuel to the fire and deepened the balochistan crisis. people in baluchistan are angry over the hard talk of general musharraf, who in an interview to a pakistani television, warned the balochis that this was not the 1970s when they could hide in the mountains. in the 1970s, pakistan as a state had just suffered its worst-ever trauma caused by its defeat in east pakistan. an example of secession had been set which was at the back of the minds of those who carried forward the insurgency in baluchistan.the present unrest, according to political observers, is not backed by the separatist rhetoric but has an autonomist underpinning. baloch nationalist leaders in quetta, expressing their anguish over general musharraf's warning to baluchistan tribes to stop attacks on oilfields, have warned that a brutal force cannot suppress national movement. sardar ataullah khan mengal and nawabzada balaach marri have asserted that baloch people would not allow the usurpers to loot the resources of the province and deny the local people's constitutional and political rights. sardar mengal, chief of pakistan oppressed nation movement (ponm), told pakistani daily dawn that political issues were resolved in a political manner but the pakistan president, who belonged to the army establishment, lacked political maturity to realise the results of the language he used in his tv interview. in an obvious rejoinder to gen musharraf's remark, sardar mengal said the baloch people could resist the aggression of the pakistani security forces in a much better way than they did in the seventies. he reminded that the dismemberment of pakistan was an outcome of the use of brutal face by the army against the bengali people.the ponm chief said balochis would not be cowed down by his threats and would resist oppressors to protect the resources and political rights of the people of baluchistan. sardar mengal said that the people of baluchistan had been the target of army and agencies. there would be no compromise on basic issues, which the bnp has already identified at the onset of talks vis-à-vis full autonomy particularly in administration, legislative and financial matters and an end to the centre's interference in provincial affairs. another senior baloch leader, mr akbar bugti, said the gas pipeline from iran to india across pakistan would not be possible without baloch goodwill. the balochis have a long history of neglect and discrimination at the hands of the federal government. they have never been given government jobs and representation in the armed forces proportionate to the balochi population. whenever balochis demand their rights and honourable share in the economic resources, islamabad has sent troops to crush them. from 1973 to 1979, some 15,000 balochi men, women and children were killed by the pakistan army and the frontier corps. this was followed by another operation against the balochis in 2002 when 50,000 para-military troops laid siege to dera bugti and the local population had to live without electricity, water and telephones during the summer months of june and july. the balochis have complained that while the sui gas warms houses in punjab, their own area lacks electricity. the sui gas from dera bugti meets 60 per cent of pakistan gas production mainly for punjab's domestic and natural needs. in spite of this, the people in this province are poor. they have protested against the construction of gwadar port where chinese engineers are working. according to nawab mohammad akbar khan bugti, the gwadar port project is a plan to divide baluchistan and bring destruction, instability and poverty to the baloch people. balochis have also been protesting against the use of their land for nuclear tests. the water level in baluchistan has been falling and fear of drought in the next ten years haunts its people. the pakistan armed forces have not succeeded in quelling rebellion in baluchistan in the four wars (in 1948, 1958-62, 1963-69 and 1973-77) although the process has inflicted lot of loss of life of innocent people besides damage to oil installations. this has only served to embitter the baluchistan further and provide new generations of rebels to take on the centre. the baloch guerrillas fighting on home soil with the support of local people have proven a tough adversary.",news analysis baluchistan developments alarm bell pakistan rajeev sharma,"news analysis rajeev sharma new delhi , january 23 balochistan throes crisis yet again. insurgency increase unrest province unprecedented since 1970s , latest incident attack sui gas field left dozens people dead. state-owned pakistan petroleum limited ' ( ppl ) installations come rocket fire company evacuating personnel area. gun battles erupted sui insurgents launching attack position frontier corps defence security guards. latest spark , alleged gangrape ppl lady doctor , heightened tension region supposedly cover-up involvement certain senior military personnel. president pervez musharraf ' warning people balochistan , especially taken arms referring 1973-1975 insurgency , added fuel fire deepened balochistan crisis. people baluchistan angry hard talk general musharraf , interview pakistani television , warned balochis 1970s could hide mountains. 1970s , pakistan state suffered worst-ever trauma caused defeat east pakistan. example secession set back minds carried forward insurgency baluchistan.the present unrest , according political observers , backed separatist rhetoric autonomist underpinning. baloch nationalist leaders quetta , expressing anguish general musharraf ' warning baluchistan tribes stop attacks oilfields , warned brutal force cannot suppress national movement. sardar ataullah khan mengal nawabzada balaach marri asserted baloch people would allow usurpers loot resources province deny local people ' constitutional political rights. sardar mengal , chief pakistan oppressed nation movement ( ponm ) , told pakistani daily dawn political issues resolved political manner pakistan president , belonged army establishment , lacked political maturity realise results language used tv interview. obvious rejoinder gen musharraf ' remark , sardar mengal said baloch people could resist aggression pakistani security forces much better way seventies. reminded dismemberment pakistan outcome use brutal face army bengali people.the ponm chief said balochis would cowed threats would resist oppressors protect resources political rights people baluchistan. sardar mengal said people baluchistan target army agencies. would compromise basic issues , bnp already identified onset talks vis-à-vis full autonomy particularly administration , legislative financial matters end centre ' interference provincial affairs. another senior baloch leader , mr akbar bugti , said gas pipeline iran india across pakistan would possible without baloch goodwill. balochis long history neglect discrimination hands federal government. never given government jobs representation armed forces proportionate balochi population. whenever balochis demand rights honourable share economic resources , islamabad sent troops crush them. 1973 1979 , 15,000 balochi men , women children killed pakistan army frontier corps. followed another operation balochis 2002 50,000 para-military troops laid siege dera bugti local population live without electricity , water telephones summer months june july. balochis complained sui gas warms houses punjab , area lacks electricity. sui gas dera bugti meets 60 per cent pakistan gas production mainly punjab ' domestic natural needs. spite , people province poor. protested construction gwadar port chinese engineers working. according nawab mohammad akbar khan bugti , gwadar port project plan divide baluchistan bring destruction , instability poverty baloch people. balochis also protesting use land nuclear tests. water level baluchistan falling fear drought next ten years haunts people. pakistan armed forces succeeded quelling rebellion baluchistan four wars ( 1948 , 1958-62 , 1963-69 1973-77 ) although process inflicted lot loss life innocent people besides damage oil installations. served embitter baluchistan provide new generations rebels take centre. baloch guerrillas fighting home soil support local people proven tough adversary .","{'bjp': 0, 'cong': 0}",0,0,0.007257641348550433
2005-02-12,patil to visit tsunami-hit areas ," new delhi, february 11 union home minister shivraj patil will undertake a three-day visit to the tsunami-hit areas of andaman and nicobar islands from saturday for reviewing the progress of rehabilitation and reconstruction work in the affected areas.mr patil will hold a meeting in port blair with the lt governor and senior officers of the union territory administration to take stock of the pace of relief work, an official press note said here today.he will also visit relief camps and discuss rehabilitation needs with local people in car nicobar, nancowry and nicobar group of islands.at a meeting with senior officers of his ministry, mr patil had yesterday reviewed the progress of rehabilitation and reconstruction work in the islands.",patil visit tsunami-hit areas,"new delhi , february 11 union home minister shivraj patil undertake three-day visit tsunami-hit areas andaman nicobar islands saturday reviewing progress rehabilitation reconstruction work affected areas.mr patil hold meeting port blair lt governor senior officers union territory administration take stock pace relief work , official press note said today.he also visit relief camps discuss rehabilitation needs local people car nicobar , nancowry nicobar group islands.at meeting senior officers ministry , mr patil yesterday reviewed progress rehabilitation reconstruction work islands .","{'bjp': 0, 'cong': 0}",0,0,0.06818181818181818
2005-02-28,security at ima beefed up swati vashishtha ," swati vashishtha dehra dun, february 27 the police has beefed up security around the indian military academy (ima) in dehra dun after intelligence reports of a terrorist attack threat. the intelligence agencies have reasons to believe that terrorist outfits from jammu and kashmir have plans to target the academy, official sources said. a high-level meeting of top officials with chief minister nd tiwari was called today to look into fresh security issues, top police officials said. the ima commandant, lieut-gen k.k. khanna, who was tough on the terrorists during five years of his tenure in baramula is on their hit list.according to adg (law and order) kr negi, the police is providing peripheral security in view of the terrorist attack threat. three police checkposts have been set up outside the academy for a 24-hour checking of vehicles since yesterday. bunkers have been made and armed pac personnel have been deployed at the academy. the police has been directed to take down the credentials of those passing from outside the academy. conducting the checking outside the academy, the police constables said there were directions to stop the vehicles and check them thoroughly. there is heavy barricading outside the academy.intelligence agencies have learnt that even as the ima is a soft target for terrorists, the chances of a suicide attack are bigger with the new commandant assuming office. the ima top brass and public relations officer were unavailable for comments.",security ima beefed swati vashishtha,"swati vashishtha dehra dun , february 27 police beefed security around indian military academy ( ima ) dehra dun intelligence reports terrorist attack threat. intelligence agencies reasons believe terrorist outfits jammu kashmir plans target academy , official sources said. high-level meeting top officials chief minister nd tiwari called today look fresh security issues , top police officials said. ima commandant , lieut-gen k.k. khanna , tough terrorists five years tenure baramula hit list.according adg ( law order ) kr negi , police providing peripheral security view terrorist attack threat. three police checkposts set outside academy 24-hour checking vehicles since yesterday. bunkers made armed pac personnel deployed academy. police directed take credentials passing outside academy. conducting checking outside academy , police constables said directions stop vehicles check thoroughly. heavy barricading outside academy.intelligence agencies learnt even ima soft target terrorists , chances suicide attack bigger new commandant assuming office. ima top brass public relations officer unavailable comments .","{'bjp': 0, 'cong': 0}",0,0,0.0744949494949495
2005-03-23,patents bill passed amid walkout by opposition," new delhi, march 22 with the entire nda opposition staging a walk out, the lok sabha today passed by voice vote a bill to amend the patents act, 1970, even as the government assured that it had powers to ensure that prices of patented products do not rise. ''i have ensured that all flexibilities and elasticites that are permissible are taken advantage of. if any upsurge in prices comes to the notice of the members, it will be brought to the notice of the government. the government will have enormous powers to deal with any unusual price rise,'' industry and commerce minister kamal nath said in his reply to the patents (amendment) bill, 2005.the bill has both pre-grant and post-grant opposition, mr kamal nath said. besides, traditional knowledge would be protected as plants could not come under patents. ''all safeguards have been put in the product patent regime,'' he said. refuting the charge that the government had cowed down to the pressure from multinational companies, he said: ''the bill is not multinationally driven, but nationally driven.'' the minister said two of the 12 amendments had been referred to an expert group, to be set up by the government. the two amendments related to micro-organisms and the definition of new entities.not satisfied with the assurances given by the minister, the entire opposition staged a walk out.before the walkout, mr vijay kumar malhotra, deputy leader of the bjp parliamentary party, said the government had so far been claiming that it was the compulsion of international obligations and the threat of sanctions that the bill needed to be passed. ''today, we are being told that the bill is good and in national interest. we want the bill to be referred to the standing committee.the government will be responsible for the consequences of the bill and the hardships that will heap upon the people,'' he said.the government was able to pass the bill with the help of its supporting parties, including the left. the bill seeks to replace the ordinance to give effect to the product patenting in all fields of technology under the agreement on trade related aspects of intellectual property rights (trips) of the wto. it seeks to introduce product patent protection in all fields of technology  drugs, food and chemicals, and to modify provisions relating to exclusive marketing rights (emrs)  since these were part of the 10-year transitional arrangement which expired on january 1, 2005. it seeks to lay down the rules for pre-grant and post-grant opposition in the patent office.mr kamal nath said fears that companies from the west would swamp the indian market was unfounded as the flow of goods and services was in the opposite direction. he said 64 fda-approved indian manufacturing companies were supplying drugs to the european union and america.  uni ",patents bill passed amid walkout opposition,"new delhi , march 22 entire nda opposition staging walk , lok sabha today passed voice vote bill amend patents act , 1970 , even government assured powers ensure prices patented products rise. ' ' ensured flexibilities elasticites permissible taken advantage of. upsurge prices comes notice members , brought notice government. government enormous powers deal unusual price rise , ' ' industry commerce minister kamal nath said reply patents ( amendment ) bill , 2005.the bill pre-grant post-grant opposition , mr kamal nath said. besides , traditional knowledge would protected plants could come patents. ' ' safeguards put product patent regime , ' ' said. refuting charge government cowed pressure multinational companies , said : ' ' bill multinationally driven , nationally driven. ' ' minister said two 12 amendments referred expert group , set government. two amendments related micro-organisms definition new entities.not satisfied assurances given minister , entire opposition staged walk out.before walkout , mr vijay kumar malhotra , deputy leader bjp parliamentary party , said government far claiming compulsion international obligations threat sanctions bill needed passed. ' ' today , told bill good national interest. want bill referred standing committee.the government responsible consequences bill hardships heap upon people , ' ' said.the government able pass bill help supporting parties , including left. bill seeks replace ordinance give effect product patenting fields technology agreement trade related aspects intellectual property rights ( trips ) wto. seeks introduce product patent protection fields technology  drugs , food chemicals , modify provisions relating exclusive marketing rights ( emrs )  since part 10-year transitional arrangement expired january 1 , 2005. seeks lay rules pre-grant post-grant opposition patent office.mr kamal nath said fears companies west would swamp indian market unfounded flow goods services opposite direction. said 64 fda-approved indian manufacturing companies supplying drugs european union america.  uni","{'bjp': 1, 'cong': 0}",0,1,0.12325528007346187
2005-03-26,communal clash in mangalore," mangalore, march 25 several persons were injured and about 15 vehicles, including a police jeep, damaged in a communal clash in the city last night, the police said today.the police said trouble started when a group of people who were returning after participating in a meet organised by the sangh parivar clashed with another group. as the news about the incident spread, people belonging to the rival groups started throwing stones in various parts of the city. the police resorted to a mild lathi charge to disperse a group which had gathered in front of a hospital in the city last night.prohibitory orders under section 144 of the crpc have been clamped in the daxina kannada district for three days since last night. the police today took six persons in custody in connection with the incident. additional police force had been deployed at several points in the city and elsewhere in the district. the sangh parivar had organised the meet in protest against the governments failure to effectively enforce the ban on cow slaughter in the district.  uni",communal clash mangalore,"mangalore , march 25 several persons injured 15 vehicles , including police jeep , damaged communal clash city last night , police said today.the police said trouble started group people returning participating meet organised sangh parivar clashed another group. news incident spread , people belonging rival groups started throwing stones various parts city. police resorted mild lathi charge disperse group gathered front hospital city last night.prohibitory orders section 144 crpc clamped daxina kannada district three days since last night. police today took six persons custody connection incident. additional police force deployed several points city elsewhere district. sangh parivar organised meet protest governments failure effectively enforce ban cow slaughter district.  uni","{'bjp': 0, 'cong': 0}",0,0,0.025757575757575746
2005-04-02,tighten security for muzaffarabad bus: patil s. satyanarayan ," s. satyanarayan new delhi, april 1 in the wake of renewed security threat given by militant groups, union home minister shivraj patil today directed additional deployment of forces for the incident-free flagging off of the historic srinagar-muzaffarabad bus service on april 7 from srinagar.mr patils direction came at a meeting of the chiefs of military intelligence, border security force, central reserve police force (crpf) and intelligence bureau, called by him at the north block this evening to review the security arrangements lined up for the bus service, sources said.noting that a large number of local people and mediapersons from across the world are expected to converge in srinagar for one of the major confidence building measures between india and pakistan, the home minister is understood to have asked for increasing the deployment of forces at all vital points all along the route of the bus unto the point where passengers will alight on the line of control (loc) to cross over the other side.home secretary v.k. duggal and centres interlocutor to jammu and kashmir n.n. vohra attended the meeting.it may be recalled that four militant groups-al nasireen, save kashmir movement, farzand-e-milat and al arifeen-had on march 29 leaked out names and addresses of passengers on the first bus due on april 7 and warned them not to travel in it as they would be turning it into a coffin.while the home ministry did not issue any official statement, minister of state for home sriprakash jaiswal told the tribune that, we will take all precautions and the bus service will go through.mr jaiswal recalled that before the lok sabha poll and assembly poll in jammu and kashmir militant groups had threatened people from casting their votes, but the people braved themselves and participated in the democratic process. thus, i am sure this time too people will not be cowed down by the threats, he said.however, emerging out of the meeting, mr vohra termed the meeting as a normal routine meeting about all matters relating to srinagar-muzaffarabad bus service.the home minister was just briefed about the arrangements being and to be made for the flag off, he said, adding that the meeting also took note of the possibility of a large number of people gathering at the point of flag off, including 150-odd journalists from across the world and the necessary security and other arrangements needed there.the centre is keen that the flag off takes place smoothly without any problem as it would open a new chapter in the india-pakistan bilateral relations. the bus link has been widely welcomed on both sides of kashmir and hundreds of applications have already been received so far to board the bus and cross over to the other side.",tighten security muzaffarabad bus : patil s. satyanarayan,"s. satyanarayan new delhi , april 1 wake renewed security threat given militant groups , union home minister shivraj patil today directed additional deployment forces incident-free flagging historic srinagar-muzaffarabad bus service april 7 srinagar.mr patils direction came meeting chiefs military intelligence , border security force , central reserve police force ( crpf ) intelligence bureau , called north block evening review security arrangements lined bus service , sources said.noting large number local people mediapersons across world expected converge srinagar one major confidence building measures india pakistan , home minister understood asked increasing deployment forces vital points along route bus unto point passengers alight line control ( loc ) cross side.home secretary v.k. duggal centres interlocutor jammu kashmir n.n. vohra attended meeting.it may recalled four militant groups-al nasireen , save kashmir movement , farzand-e-milat al arifeen-had march 29 leaked names addresses passengers first bus due april 7 warned travel would turning coffin.while home ministry issue official statement , minister state home sriprakash jaiswal told tribune , we take precautions bus service go through.mr jaiswal recalled lok sabha poll assembly poll jammu kashmir militant groups threatened people casting votes , people braved participated democratic process. thus , sure time people cowed threats ,  said.however , emerging meeting , mr vohra termed meeting normal routine meeting matters relating srinagar-muzaffarabad bus service.the home minister briefed arrangements made flag ,  said , adding the meeting also took note possibility large number people gathering point flag , including 150-odd journalists across world necessary security arrangements needed there.the centre keen flag takes place smoothly without problem would open new chapter india-pakistan bilateral relations. bus link widely welcomed sides kashmir hundreds applications already received far board bus cross side .","{'bjp': 0, 'cong': 0}",0,0,0.046329725829725825
2005-04-14,red alert in corbett national park swati vashishtha ," swati vashishtha dehra dun, april 13 after reports of tigers disappearing from the sariska national park, a red alert has been sounded in the corbett national park in uttaranchal. the park, which is being touted as the single success story with its authorities claiming increased tiger sightings in the past few months, could now become a soft target for poachers, the park authorities believe. a tigers hide was seized at kaladungri, 25 km from the park, a week ago thus alarming the park authorities of the poaching threat. according to field director d.v.s. khati, the authorities were on alert and the security has been beefed up and patrolling intensified. the tourists visiting the park are frisked apart from the vehicles to ensure that poachers dont enter it in the garb of tourists. the villages around the park were being closely monitored for any suspicious activity, the park authorities added. over 250 informers hired by the forest department, after the infamous elephant-poaching incident a few years ago, have also been alerted. the park had hit the international headlines after a large scale poaching of 12 elephants a few years ago. the census would be conducted in the park in june. ",red alert corbett national park swati vashishtha,"swati vashishtha dehra dun , april 13 reports tigers disappearing sariska national park , red alert sounded corbett national park uttaranchal. park , touted single success story authorities claiming increased tiger sightings past months , could become soft target poachers , park authorities believe. tigers hide seized kaladungri , 25 km park , week ago thus alarming park authorities poaching threat. according field director d.v.s. khati , authorities alert security beefed patrolling intensified. tourists visiting park frisked apart vehicles ensure poachers dont enter garb tourists. villages around park closely monitored suspicious activity , park authorities added. 250 informers hired forest department , infamous elephant-poaching incident years ago , also alerted. park hit international headlines large scale poaching 12 elephants years ago. census would conducted park june.","{'bjp': 0, 'cong': 0}",0,0,-0.0755952380952381
2005-04-20,conviction under cow slaughter act upheld ," new delhi, april 19 the supreme court has upheld the conviction of and a sentence of one-year jail term awarded to a muslim from nuh in haryana under the punjab prohibition of cow slaughter act (ppcla). dismissing the appeal of khursheed against his conviction by the lower court and confirmation of the same by the punjab and haryana high court, a bench of mr justice b.p singh and mr justice s.b sinha said we find no merit in his petition.cancelling his bail bond and directing the authorities to take him into custody forthwith to serve the remainder of sentence, the bench said we do not feel persuaded to interfere with the quantum of sentence.",conviction cow slaughter act upheld,"new delhi , april 19 supreme court upheld conviction sentence one-year jail term awarded muslim nuh haryana punjab prohibition cow slaughter act ( ppcla ) . dismissing appeal khursheed conviction lower court confirmation punjab haryana high court , bench mr justice b.p singh mr justice s.b sinha said we find merit petition.cancelling bail bond directing authorities take custody forthwith serve remainder sentence ,  bench said we feel persuaded interfere quantum sentence .","{'bjp': 0, 'cong': 0}",0,0,0.012606060606060603
2005-04-24,"india, russia likely to sign treaty on ipr issues "," new delhi, april 23 india and russia are expected to make further progress on the intellectual property rights (ipr) issues during the two-day visit of the defence secretary ajai vikram singh to moscow from tommorow.mr ajai vikram singhs is visiting russia specifically to discuss the long-pending demand from moscow for an agreement on ipr issues. an agreement on the ipr issues is important to facilitate co-operation between both the countries in the development of cutting-edge defence projects, including the fifth-generation fighter plane.the two sides are expected to work out a draft for the ipr agreement which could be signed later in the year. the signing of the agreement is also important from the point of view of some of the other projects which india and russia are trying to work on. some of these projects have now been stalled in the absence of the ipr agreement.these include the development of medium transport aircraft and civilian planes.","india , russia likely sign treaty ipr issues","new delhi , april 23 india russia expected make progress intellectual property rights ( ipr ) issues two-day visit defence secretary ajai vikram singh moscow tommorow.mr ajai vikram singhs visiting russia specifically discuss long-pending demand moscow agreement ipr issues. agreement ipr issues important facilitate co-operation countries development cutting-edge defence projects , including fifth-generation fighter plane.the two sides expected work draft ipr agreement could signed later year. signing agreement also important point view projects india russia trying work on. projects stalled absence ipr agreement.these include development medium transport aircraft civilian planes .","{'bjp': 0, 'cong': 0}",0,0,0.08988636363636364
2005-05-07,cis nations role in allies victory ignored rajeev sharma ," rajeev sharma new delhi, may 6 as the world leadership converges in russia on may 9 to celebrate the 60th anniversary of the allies victory in the second world war, there is a discernible disquiet among diplomats of commonwealth of independent states (cis) which were a part of the soviet union till its collapse in 1992.the grand, global celebrations scheduled in moscow early next week, where prime minister manmohan singh would be representing india, had raised a worrying spectre among the cis diplomatic community here that the cis countries role in allies victory in world war ii was being ignored. the cis countries diplomats here asserted that it was not as if that todays russia had won the war for the soviet union of 60 years ago and argued that the cis countries played a vital role in the world war ii (1941-45). apart from russia, the following ten countries constituted the cis grouping: armenia, azerbaizan, belarus, kazakhstan, kyrgyzstan, moldova, tajikistan, turkmenistan, ukraine and uzbekistan.on june 22, 1941, germany invaded the territory of the ussr which commenced the great patriotic war of the soviet people against the invaders. in the first five months, germany occupied 40 per cent of the territory of ussr, where 68 per cent of cast iron, 58 per cent of steel and aluminium, 65 per cent coal and 40 per cent railroad equipment were produced.outcome of war depended mainly on how fast war-time economy would be set to work by total relocation of production powers to the east. the scale and timeframe of the operation was unprecedented in world history. in the areas where enemys seizure was expected, 1.5 million railroad wagons or 30,000 special goods trains were passed. nine out of 10 bullets produced in the whole of soviet union came from kazakhstan alone. during june to december 1941, 1530 bases of large production units and workshops were re-based into the rear areas of the soviet union with more than 200 of them to kazakhstan, 30 to kyrgyzstan, around 100 to uzbekistan and 20 were based in tajikistan. ",cis nations role allies victory ignored rajeev sharma,"rajeev sharma new delhi , may 6 world leadership converges russia may 9 celebrate 60th anniversary allies victory second world war , discernible disquiet among diplomats commonwealth independent states ( cis ) part soviet union till collapse 1992.the grand , global celebrations scheduled moscow early next week , prime minister manmohan singh would representing india , raised worrying spectre among cis diplomatic community cis countries role allies victory world war ii ignored. cis countries diplomats asserted todays russia war soviet union 60 years ago argued cis countries played vital role world war ii ( 1941-45 ) . apart russia , following ten countries constituted cis grouping : armenia , azerbaizan , belarus , kazakhstan , kyrgyzstan , moldova , tajikistan , turkmenistan , ukraine uzbekistan.on june 22 , 1941 , germany invaded territory ussr commenced great patriotic war soviet people invaders. first five months , germany occupied 40 per cent territory ussr , 68 per cent cast iron , 58 per cent steel aluminium , 65 per cent coal 40 per cent railroad equipment produced.outcome war depended mainly fast war-time economy would set work total relocation production powers east. scale timeframe operation unprecedented world history. areas enemys seizure expected , 1.5 million railroad wagons 30,000 special goods trains passed. nine 10 bullets produced whole soviet union came kazakhstan alone. june december 1941 , 1530 bases large production units workshops re-based rear areas soviet union 200 kazakhstan , 30 kyrgyzstan , around 100 uzbekistan 20 based tajikistan.","{'bjp': 0, 'cong': 0}",0,0,0.19164089878375593
2005-05-08,two ex-servicemen invited to victory fest ," new delhi, may 7 two special invitees of the indian ex-services league (iesl)  maj gen bikram singh kanwar and cmdr v.s.p. mudaliar  left for moscow on friday to take part in the 60th anniversary of victory in world war ii.on their return, they will be greeted by russian ambassador to india vyacheslav trubnikov at the embassy here on may 11.maj-gen kanwar served in the army from l952 to 1985 and took part in the 1965 and 1971 conflict with pakistan and led several counter terrorist operations for which he was decorated with two medals. he has shown keen interest in collaborating with organisations of the russian war veterans. cmdr mudaliar was born in 1916 and received technical education in great britain. as a naval engineer of the british navy in 1941-42, he played a role in the technical preparation of the northern sea convoys that ensured military supplies to the city of murmansk. ",two ex-servicemen invited victory fest,"new delhi , may 7 two special invitees indian ex-services league ( iesl )  maj gen bikram singh kanwar cmdr v.s.p. mudaliar  left moscow friday take part 60th anniversary victory world war ii.on return , greeted russian ambassador india vyacheslav trubnikov embassy may 11.maj-gen kanwar served army l952 1985 took part 1965 1971 conflict pakistan led several counter terrorist operations decorated two medals. shown keen interest collaborating organisations russian war veterans. cmdr mudaliar born 1916 received technical education great britain. naval engineer british navy 1941-42 , played role technical preparation northern sea convoys ensured military supplies city murmansk.","{'bjp': 0, 'cong': 0}",0,0,0.10850059031877213
2005-05-10,parliament pays tributes to world war ii martyrs ," new delhi, may 9 parliament members today paid tributes to millions who laid down their lives during the war triggered by fasict forces 60 years ago.lok sabha speaker somnath chatterjee said the victory over fascism inspired the struggle of millions of people all over the world, including india, for justice, freedom and equality which ultimately resulted in the liberation of many countries from the clutches of colonial rulers.our prime minister along with several world leaders is paying tributes in moscow to those brave soldiers who fought on behalf of the allied forces against the nazi germany, he said.he said a large number of indian soldiers fought in the war and made the supreme sacrifice of their lives. rajya sabha chairman bhairon singh shekhawat said the realisation of the futility of war and the intense suffering it could cause led to the founding of the united nations so that humankind did not have to suffer the agony of war.both houses observed a minutes silence in memory of the martyrs.",parliament pays tributes world war ii martyrs,"new delhi , may 9 parliament members today paid tributes millions laid lives war triggered fasict forces 60 years ago.lok sabha speaker somnath chatterjee said victory fascism inspired struggle millions people world , including india , justice , freedom equality ultimately resulted liberation many countries clutches colonial rulers.our prime minister along several world leaders paying tributes moscow brave soldiers fought behalf allied forces nazi germany ,  said.he said large number indian soldiers fought war made supreme sacrifice lives. rajya sabha chairman bhairon singh shekhawat said realisation futility war intense suffering could cause led founding united nations humankind suffer agony war.both houses observed minutes silence memory martyrs .","{'bjp': 0, 'cong': 0}",0,0,0.21188672438672437
