Date,Title,Article,clean title,clean article,polarity,cong,bjp,senti
2016-08-29,trupti desai offers prayers at haji ali; sabarimala next,"shiv kumar  mumbai, august 28 activist trupti desai of the rangragini bhumata brigade today entered the haji ali dargah in mumbai and offered prayers without being disturbed. she, however, did not enter the sanctum sanctorum of the dargah. it was the first time the controversial activist visited the shrine after the bombay high court struck down the ban on the entry of women into its sanctum sanctorum. earlier, desai’s attempts to enter the dargah had led to a major scuffle with the trustees and she had to be rescued by the police. “last time, when we had gone to the haji ali dargah, we prayed for the verdict of the high court to be in our favour. we have got the blessings of haji ali baba just like we had got the blessings of god shani,” desai told reporters before offering prayers at the dargah. ;“i request trustees to respect the bombay high court order. even if they go to the supreme court, we will win,” desai told reporters after offering prayers at the shrine. she said the activists of the bhumata brigade would now try to offer prayers at the sabrimala temple in kerala. “our protest is not against any religion,” desai added. the trustees of the dargah had imposed the ban on entry of women into the sanctum sanctorum only in 2012. several muslim women’s organisations had challenged the ban in the courts. ",trupti desai offers prayers haji ali ; sabarimala next,"shiv kumar mumbai , august 28 activist trupti desai rangragini bhumata brigade today entered haji ali dargah mumbai offered prayers without disturbed. , however , enter sanctum sanctorum dargah. first time controversial activist visited shrine bombay high court struck ban entry women sanctum sanctorum. earlier , desai ’ attempts enter dargah led major scuffle trustees rescued police. “last time , gone haji ali dargah , prayed verdict high court favour. got blessings haji ali baba like got blessings god shani , ” desai told reporters offering prayers dargah. ; “i request trustees respect bombay high court order. even go supreme court , win , ” desai told reporters offering prayers shrine. said activists bhumata brigade would try offer prayers sabrimala temple kerala. “our protest religion , ” desai added. trustees dargah imposed ban entry women sanctum sanctorum 2012. several muslim women ’ organisations challenged ban courts.","{'bjp': 0, 'cong': 0}",0,0,0.1655787037037037
2016-10-07,sc extends stay on hc order on women entry at haji ali dargah," new delhi, october 7 the supreme court on friday extended the stay granted by the bombay high court to facilitate an appeal against its decision to lift the ban on entry of women near the sanctum sanctorum of the famous haji ali dargah till october 17 when it will hear the matter. however, during the brief hearing, a bench comprising chief justice ts thakur and justice am khanwilkar expressed hope that the haji ali dargah trust, which has challenged the high court judgment, “will take a stand which is progressive”. the court adjourned the matter at the request of senior advocate gopal subramaniam who appeared for the trust. ; “the order of the high court granting stay on operation of its judgment to continue till the next date of hearing on october 17,” the bench said. subramaniam assured the bench that he was on a “progressive mission” and said all holy books and scriptures promoted equality and nothing which is regressive in character should be suggested. the bench also remarked that “if you are not allowing both men and women to go beyond a point, there is no problem. but if you are allowing some to go beyond a point while others are not, it is a problem”. the bench, which recorded that an identical issue had been raised and was pending before the supreme court relating to the sabarimala temple in kerala, said “the problem is not only among muslims, but also among hindus”. the counsel, appearing for a women’s group which has challenged the practice of the trust not to allow women near the sanctum sanctorum, submitted that the position was different before 2011 than what it is today. the trust moved the apex court challenging the bombay high court order lifting the ban on women from entering the sanctum sanctorum of the renowned muslim shrine in south bombay. the high court on august 26 had held that the ban imposed by the trust on women from entering the sanctum sanctorum of the haji ali dargah, contravened articles 14, 15 and 25 of the constitution and said women should be permitted to enter the sanctum sanctorum like men. the high court had allowed a pil filed by two women, zakia soman and noorjehan niaz, from ngo bharatiya muslim mahila andolan, challenging the ban on women’s entry into the sanctum sanctorum of the dargah from 2012. it had granted a six-week stay on the order on a request by the dargah trust to enable it to appeal before the supreme court. pti ",sc extends stay hc order women entry haji ali dargah,"new delhi , october 7 supreme court friday extended stay granted bombay high court facilitate appeal decision lift ban entry women near sanctum sanctorum famous haji ali dargah till october 17 hear matter. however , brief hearing , bench comprising chief justice ts thakur justice khanwilkar expressed hope haji ali dargah trust , challenged high court judgment , “will take stand progressive ” . court adjourned matter request senior advocate gopal subramaniam appeared trust. ; “the order high court granting stay operation judgment continue till next date hearing october 17 , ” bench said. subramaniam assured bench “progressive mission ” said holy books scriptures promoted equality nothing regressive character suggested. bench also remarked “if allowing men women go beyond point , problem. allowing go beyond point others , problem ” . bench , recorded identical issue raised pending supreme court relating sabarimala temple kerala , said “the problem among muslims , also among hindus ” . counsel , appearing women ’ group challenged practice trust allow women near sanctum sanctorum , submitted position different 2011 today. trust moved apex court challenging bombay high court order lifting ban women entering sanctum sanctorum renowned muslim shrine south bombay. high court august 26 held ban imposed trust women entering sanctum sanctorum haji ali dargah , contravened articles 14 , 15 25 constitution said women permitted enter sanctum sanctorum like men. high court allowed pil filed two women , zakia soman noorjehan niaz , ngo bharatiya muslim mahila andolan , challenging ban women ’ entry sanctum sanctorum dargah 2012. granted six-week stay order request dargah trust enable appeal supreme court. pti","{'bjp': 0, 'cong': 0}",0,0,0.17477272727272727
2016-10-17,sc extends stay on women entry in haji ali,"new delhi, october 17 the supreme court extended a stay on allowing women to enter mumbai’s celebrated shrine haji ali on monday until its next hearing on october 24. the bombay high court had previously stayed what has been considered one of the most progressive judgement for the haji ali dargah trust to appeal the order in the supreme court. on october 7, the supreme court had said it hoped the trust took a progressive step that ended gender inequality. the court is hearing a similar case that pertains to kerala’s sabarimala temple. the bombay high court ruled that the ban on women’s entry into the inner sanctum of celebrated 15th century ‘dargah’ was unconstitutional on august 26, 2016, allowing women access to the area for the first time in four years. the trust appealed the order in the supreme court. ; the trust had banned women’s entry into the inner sanctum that houses the tomb of a male saint, peer haji ali shah bukhari. — agencies",sc extends stay women entry haji ali,"new delhi , october 17 supreme court extended stay allowing women enter mumbai ’ celebrated shrine haji ali monday next hearing october 24. bombay high court previously stayed considered one progressive judgement haji ali dargah trust appeal order supreme court. october 7 , supreme court said hoped trust took progressive step ended gender inequality. court hearing similar case pertains kerala ’ sabarimala temple. bombay high court ruled ban women ’ entry inner sanctum celebrated 15th century ‘dargah ’ unconstitutional august 26 , 2016 , allowing women access area first time four years. trust appealed order supreme court. ; trust banned women ’ entry inner sanctum houses tomb male saint , peer haji ali shah bukhari. — agencies","{'bjp': 0, 'cong': 0}",0,0,0.13382284382284382
2016-11-07,"kerala takes another u-turn in sc, favours women’s entry into sabarimala"," new delhi, november 7the left democratic front (ldf) government in kerala on monday took a u-turn for the third time by informing the supreme court that it was against the ban on women’s entry into the sabarimala temple. it was in 2007, the ldf government had first told the apex court that the ban by the temple trust was unjust. subsequently, the congress-led united democratic front (udf) government changed the state’s stand and supported the ban. (follow the tribune on facebook; and twitter @thetribunechd) ; shortly after coming back to power in may this year, the ldf supported the udf’s stand. but today, the state told a bench headed by justice dipak misra that it wanted to revert to its 2007 stance. the bench said it would take a view on the state’s u-turns when the pil on the issue would be taken up for final hearing in february 2017. the petition has been filed by indian young lawyers association and others, contending that the ban was unconstitutional and discriminatory.","kerala takes another u-turn sc , favours women ’ entry sabarimala","new delhi , november 7the left democratic front ( ldf ) government kerala monday took u-turn third time informing supreme court ban women ’ entry sabarimala temple. 2007 , ldf government first told apex court ban temple trust unjust. subsequently , congress-led united democratic front ( udf ) government changed state ’ stand supported ban. ( follow tribune facebook ; twitter @thetribunechd ) ; shortly coming back power may year , ldf supported udf ’ stand. today , state told bench headed justice dipak misra wanted revert 2007 stance. bench said would take view state ’ u-turns pil issue would taken final hearing february 2017. petition filed indian young lawyers association others , contending ban unconstitutional discriminatory .","{'bjp': 0, 'cong': 0}",0,0,0.054040404040404035
2016-11-08,sabarimala ban: another u-turn by kerala in sc,"new delhi: kerala on monday took a u-turn for the third time by informing the supreme court that the left democratic front government was against the ban on women’s entry into sabarimala temple. it was in 2007 when the ldf government first told the sc that the ban was unjust. subsequently, the congress-led udf supported the ban. tns",sabarimala ban : another u-turn kerala sc,"new delhi : kerala monday took u-turn third time informing supreme court left democratic front government ban women ’ entry sabarimala temple. 2007 ldf government first told sc ban unjust. subsequently , congress-led udf supported ban. tns","{'bjp': 0, 'cong': 0}",0,0,0.07727272727272727
2016-11-22,name change for sabarimala shrine,"kochi: kerala’s renowned hill shrine, the sabarimala sree dharma sastha temple, will now be known as sabarimala sree ayyappaswamy temple. the decision was taken by travancore devaswom board, which said, “there are many dharmasastha temples under the devaswom board, but sabarimala is the one and only holy seat in the world where sree ayyappaswamy presides. that is the reason why crores of devotees visit sabarimala every year.” — pti ",name change sabarimala shrine,"kochi : kerala ’ renowned hill shrine , sabarimala sree dharma sastha temple , known sabarimala sree ayyappaswamy temple. decision taken travancore devaswom board , said , “there many dharmasastha temples devaswom board , sabarimala one holy seat world sree ayyappaswamy presides. reason crores devotees visit sabarimala every year. ” — pti","{'bjp': 0, 'cong': 0}",0,0,0.25
2016-11-25,temple introduces e-hundi for offerings,"thiruvananthapuram: to tide over cash crunch in the wake of demonetisation, the lord ayyappa temple at sabarimala has introduced ‘e-hundi’ for electronic transfer of offerings. there was no upper limit on offerings but a devotee can even offer re 1 with a credit card, an official said. lakhs of devotees converge at the temple during the pilgrimage season which began on november 16. — pti nbw against ‘bigg boss-10’ contestant swami new delhi: a delhi court has issued a fresh non-bailable warrant against self-proclaimed godman swami omji maharaj, a contestant in reality show ‘bigg boss’, in connection with a theft case lodged by his brother, saying despite repeated calls he failed to turn up in the court. the court directed omji to appear on december 3 and also forfeited his bail bond and surety bond. — pti",temple introduces e-hundi offerings,"thiruvananthapuram : tide cash crunch wake demonetisation , lord ayyappa temple sabarimala introduced ‘e-hundi ’ electronic transfer offerings. upper limit offerings devotee even offer 1 credit card , official said. lakhs devotees converge temple pilgrimage season began november 16. — pti nbw ‘bigg boss-10 ’ contestant swami new delhi : delhi court issued fresh non-bailable warrant self-proclaimed godman swami omji maharaj , contestant reality show ‘bigg boss ’ , connection theft case lodged brother , saying despite repeated calls failed turn court. court directed omji appear december 3 also forfeited bail bond surety bond. — pti","{'bjp': 0, 'cong': 0}",0,0,-0.015909090909090914
2016-11-28,demonetisation shutdown receives muted response across india,"patna/ bengaluru/ thiruvananthapuram/ lucknow, november 28 opposition’s call for a shutdown against central government’s decision to invalidate old 500 and 1000 rupee notes met a somewhat muted response across india, with widespread protests limited only to activists of opposition parties. bihar trains were halted in bihar as the left parties and others on monday, police said. more than a dozen long-distance trains were halted at patna, gaya, jehanabad, bhagalpur and muzaffarpur railway stations and roads were blocked at several places across india. however, ruling parties of the grand alliance in bihar — the janata dal (united), rashtriya janata dal and congress — decided not to join the shutdown. while chief minister nitish kumar has said he supported the central government’s measure, his allies, the rjd and the congress — both of which have voiced their opposition to the move — staged a protest march. opposition parties — led by the left — also held protests in andhra pradesh, although no shutdown was enforced. leaders of the communist party of india and ysr congress were detained at some places following demonstrations. ""we are not against the scrapping of rs 500 and rs 1000 notes but why did the government introduce rs 2000 note. but the common man had been put through great misery due to the abrupt decision"" congress's state unit president n raghuveera reddy said, as he led his party workers in a protest rally from andhra ratna bhavan to lenin centre. kerala kerala, however, witnessed a near complete shutdown as the communist party of india (marxist)-led left democratic front, the ruling alliance in the state, spearheaded a 12-hour strike against the central government’s measure. shops and business establishments remained shut and the state-run ksrtc and private buses kept off the roads across the state in response to the strike that began at 6 am. the ldf held marches in several parts of the stat. cpi (m) state secretary kodiyeri balakrishnan criticised the measure for causing 'hardship' to the public. the opposition — congress-led udf — did not participate in the strike, although they staged a march to the raj bhavan to register its protest against the centre's decision, which it said caused crisis in the state's cooperative sector. several udf protesters were arrested, police said. with the sabarimala pilgrim season on, ranni, chittar, seethathode panchayats in pathanamthitta district and erumeli panchayat in kottayam district have been exempted from the strike as also tripunithura and chottanikkara in ernakulam where local temple festivities are on. tourist vehicles have also been exempted from the hartal. karnataka the strike did not affect everyday life in karnataka, where the ruling congress joined the nationwide strike and held rallies in several parts of the state. the protest affected the functioning of both the houses of karnataka legislature, now in a 10-day winter session at belagavi, as they did not sit today in line with the decision taken by the business advisory committee (bac). bac had decided to suspend the sitting amid opposition by bjp, which walked out of the meeting on friday. an extra day of session would be held on december 3 to make up for the loss of business on monday. life in bengaluru and elsewhere remained normal with commercial establishments, educational institutions, banks and private offices working as usual and public transport and metro maintaining their regular services. official reports said barring protests by congress, the situation in the entire state, including the districts of mysuru, gadag, haveri, belagavi, kalaburgi, chamrajanagar, dharwad, uttara kannada and kolar, was normal. in bengaluru, congress staged a demonstration in front of town hall near city market at the nucleus of the city, where state working president r gundu rao, a few legislators and local leaders took part. at the protest, congress workers raised slogans against prime minister narendra modi and carried placards against demonetisation that they said has ""hurt the common people"". in bengaluru, some 15,000 policemen were on duty, apart from platoons of karnataka state reserve police and city armed reserve. goa opposition parties, including those aligned to the left, staged token protests in goa on monday against the demonetisation of high value currency. the parties that participated in the jan aakrosh diwas protests included the congress, nationalist congress party, aam aadmi party and the communist party of india-marxist. uttar pradesh the protest also received lukewarm response, in uttar pradesh on monday. while the ruling samajwadi party (sp) workers protested at railway tracks in allahabad and kanpur, all major markets by and large remained open. no untoward incident was reported till noon from anywhere in the state though protests have been reported from mainpuri, chandauli, etawah, kanpur, agra, allahabad, mirzapur, bhadohi and unnao, an official said. most trader organisations have excused themselves from the daylong shutdown, citing they had no instructions from their central leadership. all major markets like hazratganj, narahi, aminabad, bhootnath and gole market remained open. shops also were reported open in barabanki, firozabad, rampur, sambhal, amroha, most districts of western and eastern uttar pradesh. the congress also staged protests at some places. — agencies ",demonetisation shutdown receives muted response across india,"patna/ bengaluru/ thiruvananthapuram/ lucknow , november 28 opposition ’ call shutdown central government ’ decision invalidate old 500 1000 rupee notes met somewhat muted response across india , widespread protests limited activists opposition parties. bihar trains halted bihar left parties others monday , police said. dozen long-distance trains halted patna , gaya , jehanabad , bhagalpur muzaffarpur railway stations roads blocked several places across india. however , ruling parties grand alliance bihar — janata dal ( united ) , rashtriya janata dal congress — decided join shutdown. chief minister nitish kumar said supported central government ’ measure , allies , rjd congress — voiced opposition move — staged protest march. opposition parties — led left — also held protests andhra pradesh , although shutdown enforced. leaders communist party india ysr congress detained places following demonstrations. "" scrapping rs 500 rs 1000 notes government introduce rs 2000 note. common man put great misery due abrupt decision "" congress ' state unit president n raghuveera reddy said , led party workers protest rally andhra ratna bhavan lenin centre. kerala kerala , however , witnessed near complete shutdown communist party india ( marxist ) -led left democratic front , ruling alliance state , spearheaded 12-hour strike central government ’ measure. shops business establishments remained shut state-run ksrtc private buses kept roads across state response strike began 6 am. ldf held marches several parts stat. cpi ( ) state secretary kodiyeri balakrishnan criticised measure causing ' hardship ' public. opposition — congress-led udf — participate strike , although staged march raj bhavan register protest centre ' decision , said caused crisis state ' cooperative sector. several udf protesters arrested , police said. sabarimala pilgrim season , ranni , chittar , seethathode panchayats pathanamthitta district erumeli panchayat kottayam district exempted strike also tripunithura chottanikkara ernakulam local temple festivities on. tourist vehicles also exempted hartal. karnataka strike affect everyday life karnataka , ruling congress joined nationwide strike held rallies several parts state. protest affected functioning houses karnataka legislature , 10-day winter session belagavi , sit today line decision taken business advisory committee ( bac ) . bac decided suspend sitting amid opposition bjp , walked meeting friday. extra day session would held december 3 make loss business monday. life bengaluru elsewhere remained normal commercial establishments , educational institutions , banks private offices working usual public transport metro maintaining regular services. official reports said barring protests congress , situation entire state , including districts mysuru , gadag , haveri , belagavi , kalaburgi , chamrajanagar , dharwad , uttara kannada kolar , normal. bengaluru , congress staged demonstration front town hall near city market nucleus city , state working president r gundu rao , legislators local leaders took part. protest , congress workers raised slogans prime minister narendra modi carried placards demonetisation said "" hurt common people "" . bengaluru , 15,000 policemen duty , apart platoons karnataka state reserve police city armed reserve. goa opposition parties , including aligned left , staged token protests goa monday demonetisation high value currency. parties participated jan aakrosh diwas protests included congress , nationalist congress party , aam aadmi party communist party india-marxist. uttar pradesh protest also received lukewarm response , uttar pradesh monday. ruling samajwadi party ( sp ) workers protested railway tracks allahabad kanpur , major markets large remained open. untoward incident reported till noon anywhere state though protests reported mainpuri , chandauli , etawah , kanpur , agra , allahabad , mirzapur , bhadohi unnao , official said. trader organisations excused daylong shutdown , citing instructions central leadership. major markets like hazratganj , narahi , aminabad , bhootnath gole market remained open. shops also reported open barabanki , firozabad , rampur , sambhal , amroha , districts western eastern uttar pradesh. congress also staged protests places. — agencies","{'bjp': 1, 'cong': 11}",11,1,0.05149725274725274
2016-12-25,20 pilgrims injured in kerala temple stampede,"sabarimala (kerala), december 25 at least 20 sabarimala pilgrims were injured in a ""minor stampede"" at the famous hill shrine of lord ayyappa on sunday evening, which witnessed a heavy rush of devotees. the injured have been admitted to sannidhanam hospital, pathnamthitta collector r girija said. (follow the tribune on facebook; and twitter @thetribunechd) she said there was a ""small stampede"" between sannidhanam and malikapuram and about 20 persons were injured. ; there was a heavy rush of pilgrims today, the penultimate day before culmination of the 41-day mandala pooja. the stampede occurred just as the holy 'thanga angi' procession carrying ornaments worn by lord ayyappa on mandala pooja tomorrow had reached the temple this evening. the procession starts from aranmula sree parthasarthy temple four days before the mandala pooja. devaswom minister kadakampally surendran said there was a heavy rush of pilgrims at the shrine when the ‘thanga angi’ was brought. he was at the temple shortly before the stampede and had left the shrine after 'deeparadhana' (evening prayers) with thanga angi. the minister said he was on his way to the hospital. police are restricting movement of pilgrims from downhill pamba to sannidhanam because of the heavy rush. — pti",20 pilgrims injured kerala temple stampede,"sabarimala ( kerala ) , december 25 least 20 sabarimala pilgrims injured "" minor stampede "" famous hill shrine lord ayyappa sunday evening , witnessed heavy rush devotees. injured admitted sannidhanam hospital , pathnamthitta collector r girija said. ( follow tribune facebook ; twitter @thetribunechd ) said "" small stampede "" sannidhanam malikapuram 20 persons injured. ; heavy rush pilgrims today , penultimate day culmination 41-day mandala pooja. stampede occurred holy ' thanga angi ' procession carrying ornaments worn lord ayyappa mandala pooja tomorrow reached temple evening. procession starts aranmula sree parthasarthy temple four days mandala pooja. devaswom minister kadakampally surendran said heavy rush pilgrims shrine ‘thanga angi ’ brought. temple shortly stampede left shrine ' deeparadhana ' ( evening prayers ) thanga angi. minister said way hospital. police restricting movement pilgrims downhill pamba sannidhanam heavy rush. — pti","{'bjp': 0, 'cong': 0}",0,0,-0.09
2016-12-26,17 pilgrims injured in sabarimala stampede,"sabarimala (kerala), dec 25 at least 17 sabarimala pilgrims from andhra pradesh were injured, two of them seriously, in a ""minor stampede"" at the famous hill shrine of lord ayyappa this evening, which witnessed heavy rush of devotees, officials said. due to the heavy rush, a rope barricade between 'sannidhanam' and 'mallikapura' snapped and the pilgrims, who were leaning on it fell on each other, pathnamthitta district collector r girija said. the injured were initially taken to the sannidhanam hospital of which two seriously injured were shifted to kottayam medical college hospital and three others to pamba hospital, she said. the two grievously injured pilgrims have suffered head and rib injuries but they are conscious, she said. there was a heavy rush of pilgrims today, the penultimate day before the culmination of 41-day 'mandala pooja'. the mishap occurred just as the holy 'thanga angi' procession carrying the ornaments that is to be adorned on lord ayyappa on mandala pooja tomorrow had reached the temple this evening. ; the procession starts from aranmula sree parthasarthy temple, four days prior to the mandala pooja. devaswom minister kadakampally surendran said there was heavy rush of pilgrims at the shrine when the 'thanga angi' procession arrived. he was at the temple shortly before the stampede and had left the shrine after the 'deeparadhana' (evening prayers) with the thanga angi. the minister said he was on his way to the hospital. he later said the situation had been brought under control. — pti ",17 pilgrims injured sabarimala stampede,"sabarimala ( kerala ) , dec 25 least 17 sabarimala pilgrims andhra pradesh injured , two seriously , "" minor stampede "" famous hill shrine lord ayyappa evening , witnessed heavy rush devotees , officials said. due heavy rush , rope barricade ' sannidhanam ' ' mallikapura ' snapped pilgrims , leaning fell , pathnamthitta district collector r girija said. injured initially taken sannidhanam hospital two seriously injured shifted kottayam medical college hospital three others pamba hospital , said. two grievously injured pilgrims suffered head rib injuries conscious , said. heavy rush pilgrims today , penultimate day culmination 41-day ' mandala pooja ' . mishap occurred holy ' thanga angi ' procession carrying ornaments adorned lord ayyappa mandala pooja tomorrow reached temple evening. ; procession starts aranmula sree parthasarthy temple , four days prior mandala pooja. devaswom minister kadakampally surendran said heavy rush pilgrims shrine ' thanga angi ' procession arrived. temple shortly stampede left shrine ' deeparadhana ' ( evening prayers ) thanga angi. minister said way hospital. later said situation brought control. — pti","{'bjp': 0, 'cong': 0}",0,0,-0.1074074074074074
2016-12-27,won’t let women activists enter sabarimala: kerala,"sabarimala (kerala), dec 26 the kerala government today said bhumata brigade chief trupti desai will not be allowed entry into the lord ayyappa temple here, even as the activist plans to lead around 100 women to the hill shrine. there are restrictions on entry of women between 10-50 years of age in the temple. “the sabarimala temple is administered by the travancore devaswom board (tdb) and its traditions and rules are applicable to everyone,” devaswom minister kadakampally surendran told reporters here. “the matter with regard to entry of women of all age groups is already before the supreme court. there will be no change in the tradition and customs,” until a decision is taken by the supreme court, he said. the cpm-led ldf government’s stand comes after it had filed an affidavit in the supreme court last month informing that it favoured the entry of women of all age groups in the sabarimala temple. desai had recently stated she would visit the temple next month with around activists and there was no change in plan. desai had earlier campaigned for women entry at the shani shingnapur, trimbakeshwar shiva temple and haji ali dargah. — pti ;",’ let women activists enter sabarimala : kerala,"sabarimala ( kerala ) , dec 26 kerala government today said bhumata brigade chief trupti desai allowed entry lord ayyappa temple , even activist plans lead around 100 women hill shrine. restrictions entry women 10-50 years age temple. “the sabarimala temple administered travancore devaswom board ( tdb ) traditions rules applicable everyone , ” devaswom minister kadakampally surendran told reporters here. “the matter regard entry women age groups already supreme court. change tradition customs , ” decision taken supreme court , said. cpm-led ldf government ’ stand comes filed affidavit supreme court last month informing favoured entry women age groups sabarimala temple. desai recently stated would visit temple next month around activists change plan. desai earlier campaigned women entry shani shingnapur , trimbakeshwar shiva temple haji ali dargah. — pti ;","{'bjp': 0, 'cong': 0}",0,0,0.0
2017-02-20,sc reserves order on referring sabrimala temple issue to constitution bench,"satya prakash  new delhi, february 20 the supreme court on monday made it clear that it will refer the issue of entry of women of menstruating age to the sabarimala temple in kerala to a constitution bench. ; a three-judge bench headed by justice dipak misra said it involved important questions of law, religion and custom that should be considered and decided by a constitution bench. the court asked the parties to submit within a week the issues they thought needed addressing. it also permitted two amicus curiae in the case to submit issues. the three-judge bench reserved its verdict on issue of referring the case to a constitution bench. earlier, on behalf of the sabarimala temple, senior counsel kk venugopal told the court that there were several conflicting verdicts on article 25 (right to religion) and article 26 (a religious denomination's right), which needed to be reconciled and given a harmonious construction. venugopal said a plain reading of article 25 and article 26 made it clear that religious denominations had a superior right under the constitution as unlike citizens' right to religion a religious denomination's right was not subject to other fundamental rights. venogopal told the court that it was a question of religious diversity and mentioned the name of attukal bhagavathy temple in kerala where men are not allowed. he sought to emphasize that there was no blanket ban on women. venugopal's submission was opposed by senior counsel indira jaising who said any right of a religious denomination has to be subject to right to equality and article right to non-discrimination under article 14 and article 15 respectively. the top court is seized of a public interest petition against the age-old tradition of keeping women of menstruating age (10-50 years) out of the famous the sabarimala ayyappa temple — one of the holiest hindu shrines — situated on a hilltop kerala temple. the tradition is rooted in the belief that the deity is a celibate (naisthik brahmachari). the kerala government and the travancore devaswam board that manages the temple had supported the ban. but the kerala government later changed its stand and supported the petitioner. the petitioner contended that the ban violated women's right to practice religion that included right of entry and worship. the sc allowed intervention applications filed by over a dozen individuals and organizations, including rajya sabha mp rajiv chandrashekar, who wanted to be heard in the matter. they submitted that the court’s ruling in the sabarimala case will have a bearing on all religious denominations across india, and therefore, it was important for the court to hear it in detail. ",sc reserves order referring sabrimala temple issue constitution bench,"satya prakash new delhi , february 20 supreme court monday made clear refer issue entry women menstruating age sabarimala temple kerala constitution bench. ; three-judge bench headed justice dipak misra said involved important questions law , religion custom considered decided constitution bench. court asked parties submit within week issues thought needed addressing. also permitted two amicus curiae case submit issues. three-judge bench reserved verdict issue referring case constitution bench. earlier , behalf sabarimala temple , senior counsel kk venugopal told court several conflicting verdicts article 25 ( right religion ) article 26 ( religious denomination ' right ) , needed reconciled given harmonious construction. venugopal said plain reading article 25 article 26 made clear religious denominations superior right constitution unlike citizens ' right religion religious denomination ' right subject fundamental rights. venogopal told court question religious diversity mentioned name attukal bhagavathy temple kerala men allowed. sought emphasize blanket ban women. venugopal ' submission opposed senior counsel indira jaising said right religious denomination subject right equality article right non-discrimination article 14 article 15 respectively. top court seized public interest petition age-old tradition keeping women menstruating age ( 10-50 years ) famous sabarimala ayyappa temple — one holiest hindu shrines — situated hilltop kerala temple. tradition rooted belief deity celibate ( naisthik brahmachari ) . kerala government travancore devaswam board manages temple supported ban. kerala government later changed stand supported petitioner. petitioner contended ban violated women ' right practice religion included right entry worship. sc allowed intervention applications filed dozen individuals organizations , including rajya sabha mp rajiv chandrashekar , wanted heard matter. submitted court ’ ruling sabarimala case bearing religious denominations across india , therefore , important court hear detail.","{'bjp': 0, 'cong': 0}",0,0,0.15972386199658928
2017-02-22,constitution bench may take up sabarimala women entry,"satya prakash  new delhi, february 20 the supreme court on monday made it clear that it will refer the issue of entry of women of menstruating age to the sabarimala temple in kerala to a constitution bench. a three-judge bench headed by justice dipak misra said it involved important questions of law, religion and custom, which should be considered and decided by a constitution bench. the court asked the parties to submit within a week the issues they thought needed to be addressed. it also permitted two amicus curiae in the case to submit issues. the three-judge bench reserved its verdict on issue of referring the case to a constitution bench. ; on behalf of the sabarimala temple, senior counsel kk venugopal said there were several conflicting verdicts on article 25 (right to religion) and article 26 (a religious denomination’s right) which needed to be reconciled and given a harmonious construction. he said article 25 and article 26 made it clear that religious denominations had a superior right as unlike citizens’ right to religion a religious denomination’s right was not subject to other fundamental rights.",constitution bench may take sabarimala women entry,"satya prakash new delhi , february 20 supreme court monday made clear refer issue entry women menstruating age sabarimala temple kerala constitution bench. three-judge bench headed justice dipak misra said involved important questions law , religion custom , considered decided constitution bench. court asked parties submit within week issues thought needed addressed. also permitted two amicus curiae case submit issues. three-judge bench reserved verdict issue referring case constitution bench. ; behalf sabarimala temple , senior counsel kk venugopal said several conflicting verdicts article 25 ( right religion ) article 26 ( religious denomination ’ right ) needed reconciled given harmonious construction. said article 25 article 26 made clear religious denominations superior right unlike citizens ’ right religion religious denomination ’ right subject fundamental rights .","{'bjp': 0, 'cong': 0}",0,0,0.17645427489177487
2017-03-28,‘menstruation impure’ remark lands kerala cong leader in a spot,"thiruvananthapuram, march 28 interim president of the congress in kerala m m hassan has courted a controversy with his remarks that menstruation was impure and women should not enter temples during that period. drawing flak for his comments, hassan today sought to clarify that it was not his personal opinion and he had only stated the prevailing social situation in the society. participating in a seminar on 'media and politics' yesterday, he had said, ""women are impure during menstruation. women cannot enter temples during this period."" a group of women participants there protested against the remark, terming it as 'anti-women'. ""my remark about impurity is not my opinion..i only said (about) the social condition prevailing in the society"", he told reporters here. ; hassan was recently appointed interim president of the kpcc following the resignation of v m sudheeran. ""muslim and hindu women during their menstruation period, on their own, used to keep away from places of worship. this is the social situation that exists in the society. i only explained this when a participant asked a question in this regard at the seminar,"" he added. hassan also claimed that his statement had been distorted by a section of media. ""whether i am supporting it or not is not the point. it is the social situation,” hassan said adding ""political parties cannot change the customs and traditions of religions."" on his opinion about the ban on entry of women in the age group of 10 to 50 at famous lord ayyappa temple at sabarimala, he said political parties were not religious reformers. ""we (political parties) respect the customs and traditions of religions,"" he added. — pti",‘menstruation impure ’ remark lands kerala cong leader spot,"thiruvananthapuram , march 28 interim president congress kerala hassan courted controversy remarks menstruation impure women enter temples period. drawing flak comments , hassan today sought clarify personal opinion stated prevailing social situation society. participating seminar ' media politics ' yesterday , said , "" women impure menstruation. women cannot enter temples period. "" group women participants protested remark , terming ' anti-women ' . "" remark impurity opinion .. said ( ) social condition prevailing society "" , told reporters here. ; hassan recently appointed interim president kpcc following resignation v sudheeran. "" muslim hindu women menstruation period , , used keep away places worship. social situation exists society. explained participant asked question regard seminar , "" added. hassan also claimed statement distorted section media. "" whether supporting point. social situation , ” hassan said adding "" political parties cannot change customs traditions religions. "" opinion ban entry women age group 10 50 famous lord ayyappa temple sabarimala , said political parties religious reformers. "" ( political parties ) respect customs traditions religions , "" added. — pti","{'bjp': 0, 'cong': 1}",1,0,0.08725490196078432
